durationSeconds,name,type,phase,startTimeSeconds,frozen,id,relativeTimeSeconds
7200,Codeforces Round 310 (Div. 1),CF,FINISHED,1435414200,False,555,276222168
7200,Codeforces Round 310 (Div. 2),CF,FINISHED,1435414200,False,556,276222168
7800,Codeforces Round 309 (Div. 1),CF,FINISHED,1435163400,False,553,276472968
7800,Codeforces Round 309 (Div. 2),CF,FINISHED,1435163400,False,554,276472968
7200,Codeforces Round 308 (Div. 2),CF,FINISHED,1434645000,False,552,276991368
7200,Codeforces Round 307 (Div. 2),CF,FINISHED,1434127500,False,551,277508868
9000,Looksery Cup 2015,CF,FINISHED,1433595600,False,549,278040768
7200,Codeforces Round 306 (Div. 2),CF,FINISHED,1433435400,False,550,278200968
7200,Codeforces Round 305 (Div. 1),CF,FINISHED,1432658100,False,547,278978268
7200,Codeforces Round 305 (Div. 2),CF,FINISHED,1432658100,False,548,278978268
7200,Codeforces Round 304 (Div. 2),CF,FINISHED,1432312200,False,546,279324168
7200,Codeforces Round 303 (Div. 2),CF,FINISHED,1432053000,False,545,279583368
7200,Codeforces Round 302 (Div. 1),CF,FINISHED,1431016200,False,543,280620168
7200,Codeforces Round 302 (Div. 2),CF,FINISHED,1431016200,False,544,280620168
9000,VK Cup 2015 - Раунд 3,CF,FINISHED,1430668800,False,541,280967568
9000,"VK Cup 2015 - Round 3 (unofficial online mirror, Div. 1 only)",CF,FINISHED,1430668800,False,542,280967568
7200,Codeforces Round 301 (Div. 2),CF,FINISHED,1430411400,False,540,281224968
9000,Codeforces Round 300,CF,FINISHED,1430064000,False,538,281572368
604800,VK Cup 2015 - Wild Card Round 2,IOI,FINISHED,1429381800,False,537,282254568
9000,VK Cup 2015 - Round 2,CF,FINISHED,1429286400,False,532,282349968
9000,"VK Cup 2015 - Round 2 (unofficial online mirror, Div. 1 only)",CF,FINISHED,1429286400,False,533,282349968
7200,Codeforces Round 299 (Div. 1),CF,FINISHED,1429029300,False,536,282607068
7200,Codeforces Round 299 (Div. 2),CF,FINISHED,1429029300,False,535,282607068
9000,Codeforces Round 298 (Div. 2),CF,FINISHED,1428854400,False,534,282781968
9000,ZeptoLab Code Rush 2015,CF,FINISHED,1428165300,False,526,283471068
9000,VK Cup 2015 - Wild Card Round 1,ICPC,FINISHED,1427562000,False,530,284074368
9000,VK Cup 2015 - Wild Card Round 1 (Online Mirror),ICPC,FINISHED,1427562000,False,531,284074368
7200,Codeforces Round 297 (Div. 2),CF,FINISHED,1427387400,False,525,284248968
7200,"VK Cup 2015 - Round 1 (unofficial online mirror, Div. 1 only)",CF,FINISHED,1426956300,False,529,284680068
7200,VK Cup 2015 - Round 1,CF,FINISHED,1426946400,False,524,284689968
7200,Codeforces Round 296 (Div. 1),CF,FINISHED,1426610700,False,528,285025668
7200,Codeforces Round 296 (Div. 2),CF,FINISHED,1426610700,False,527,285025668
86400,VK Cup 2015 - Qualification Round 2,CF,FINISHED,1426345200,False,523,285291168
86400,VK Cup 2015 - Qualification Round 1,CF,FINISHED,1425740400,False,522,285895968
7500,Codeforces Round 295 (Div. 1),CF,FINISHED,1425279600,False,521,286356768
7500,Codeforces Round 295 (Div. 2),CF,FINISHED,1425279600,False,520,286356768
7200,Codeforces Round 294 (Div. 2),CF,FINISHED,1425128400,False,519,286507968
9000,Codeforces Round 293 (Div. 2),CF,FINISHED,1424795400,False,518,286840968
7200,Codeforces Round 292 (Div. 1),CF,FINISHED,1424190900,False,516,287445468
7200,Codeforces Round 292 (Div. 2),CF,FINISHED,1424190900,False,515,287445467
7200,Codeforces Round 291 (Div. 2),CF,FINISHED,1423931400,False,514,287704968
11700,Rockethon 2015,ICPC,FINISHED,1423328400,False,513,288307968
7500,Codeforces Round 290 (Div. 1),CF,FINISHED,1422894600,False,512,288741768
7500,Codeforces Round 290 (Div. 2),CF,FINISHED,1422894600,False,510,288741768
10800,"Codeforces Round 289 (Div. 2, ACM ICPC Rules)",ICPC,FINISHED,1422705600,False,509,288930768
7200,Codeforces Round 288 (Div. 2),CF,FINISHED,1422376200,False,508,289260168
7200,Codeforces Round 287 (Div. 2),CF,FINISHED,1422028800,False,507,289607568
7200,Codeforces Round 286 (Div. 1),CF,FINISHED,1421586000,False,506,290050368
7200,Codeforces Round 286 (Div. 2),CF,FINISHED,1421586000,False,505,290050368
7200,Codeforces Round 285 (Div. 1),CF,FINISHED,1421053200,False,504,290583168
7200,Codeforces Round 285 (Div. 2),CF,FINISHED,1421053200,False,501,290583168
9000,Good Bye 2014,CF,FINISHED,1419951600,False,500,291684768
7200,Codeforces Round 284 (Div. 1),CF,FINISHED,1419438600,False,498,292197768
7200,Codeforces Round 284 (Div. 2),CF,FINISHED,1419438600,False,499,292197767
7200,Codeforces Round 283 (Div. 1),CF,FINISHED,1418833800,False,497,292802568
7200,Codeforces Round 283 (Div. 2),CF,FINISHED,1418833800,False,496,292802568
7200,Codeforces Round 282 (Div. 1),CF,FINISHED,1418488200,False,494,293148168
7200,Codeforces Round 282 (Div. 2),CF,FINISHED,1418488200,False,495,293148168
7200,Codeforces Round 281 (Div. 2),CF,FINISHED,1417618800,False,493,294017568
7200,Codeforces Round 280 (Div. 2),CF,FINISHED,1417451400,False,492,294184968
9000,Codeforces Round 279 (Div. 2),CF,FINISHED,1416733800,False,490,294902568
7200,Codeforces Round 278 (Div. 1),CF,FINISHED,1416590400,False,487,295045968
7200,Codeforces Round 278 (Div. 2),CF,FINISHED,1416590400,False,488,295045968
5400,Testing Round 11,CF,FINISHED,1416519000,False,491,295117368
9000,Codeforces Round 277.5 (Div. 2),CF,FINISHED,1416238500,False,489,295397868
7200,Codeforces Round 277 (Div. 2),CF,FINISHED,1415718000,False,486,295918368
9000,Codeforces Round 276 (Div. 1),CF,FINISHED,1415205000,False,484,296431368
9000,Codeforces Round 276 (Div. 2),CF,FINISHED,1415205000,False,485,296431368
7800,Codeforces Round 275 (Div. 1),CF,FINISHED,1414170000,False,482,297466368
7800,Codeforces Round 275 (Div. 2),CF,FINISHED,1414170000,False,483,297466368
7200,Codeforces Round 274 (Div. 1),CF,FINISHED,1413709200,False,480,297927168
7200,Codeforces Round 274 (Div. 2),CF,FINISHED,1413709200,False,479,297927168
7200,Codeforces Round 273 (Div. 2),CF,FINISHED,1413474000,False,478,298162368
7200,Codeforces Round 272 (Div. 1),CF,FINISHED,1413122400,False,477,298513968
7200,Codeforces Round 272 (Div. 2),CF,FINISHED,1413122400,False,476,298513967
9000,Codeforces Round 271 (Div. 2),CF,FINISHED,1412609400,False,474,299026968
10800,Bayan 2015 Contest Warm Up,CF,FINISHED,1412514000,False,475,299122368
9000,Codeforces Round 270,CF,FINISHED,1411918500,False,472,299717868
7200,Codeforces Round 269 (Div. 2),CF,FINISHED,1411745400,False,471,299890968
7200,Codeforces Round 268 (Div. 1),CF,FINISHED,1411218000,False,468,300418368
7200,Codeforces Round 268 (Div. 2),CF,FINISHED,1411218000,False,469,300418368
7200,Codeforces Round 267 (Div. 2),CF,FINISHED,1411054200,False,467,300582168
7200,Surprise Language Round 7,ICPC,FINISHED,1410622200,False,470,301014168
7200,Codeforces Round 266 (Div. 2),CF,FINISHED,1410535800,False,466,301100567
7200,Codeforces Round 265 (Div. 1),CF,FINISHED,1410103800,False,464,301532568
7200,Codeforces Round 265 (Div. 2),CF,FINISHED,1410103800,False,465,301532568
7200,Codeforces Round 264 (Div. 2),CF,FINISHED,1409383800,False,463,302252568
7200,Codeforces Round 263 (Div. 1),CF,FINISHED,1409061600,False,461,302574768
7200,Codeforces Round 263 (Div. 2),CF,FINISHED,1409061600,False,462,302574768
7200,Codeforces Round 262 (Div. 2),CF,FINISHED,1408548600,False,460,303087768
7200,Codeforces Round 261 (Div. 2),CF,FINISHED,1408116600,False,459,303519768
10800,MemSQL Start[c]UP 2.0 - Round 2,CF,FINISHED,1407690000,False,457,303946368
10800,MemSQL Start[c]UP 2.0 - Round 2 - Online Round,CF,FINISHED,1407690000,False,458,303946368
7200,Codeforces Round 260 (Div. 1),CF,FINISHED,1407511800,False,455,304124568
7200,Codeforces Round 260 (Div. 2),CF,FINISHED,1407511800,False,456,304124568
7200,Codeforces Round 259 (Div. 1),CF,FINISHED,1406907000,False,453,304729368
7200,Codeforces Round 259 (Div. 2),CF,FINISHED,1406907000,False,454,304729368
9000,MemSQL Start[c]UP 2.0 - Round 1,CF,FINISHED,1406480400,False,452,305155968
7200,Codeforces Round 258 (Div. 2),CF,FINISHED,1406215800,False,451,305420568
7200,Codeforces Round 257 (Div. 1),CF,FINISHED,1405774800,False,449,305861568
7200,Codeforces Round 257 (Div. 2),CF,FINISHED,1405774800,False,450,305861568
7200,Codeforces Round 256 (Div. 2),CF,FINISHED,1405605600,False,448,306030768
7200,Codeforces Round #FF (Div. 1),CF,FINISHED,1405256400,False,446,306379968
7200,Codeforces Round #FF (Div. 2),CF,FINISHED,1405256400,False,447,306379968
7200,Codeforces Round 254 (Div. 1),CF,FINISHED,1404651900,False,444,306984468
7200,Codeforces Round 254 (Div. 2),CF,FINISHED,1404651900,False,445,306984468
7200,Codeforces Round 253 (Div. 1),CF,FINISHED,1403191800,False,442,308444568
7200,Codeforces Round 253 (Div. 2),CF,FINISHED,1403191800,False,443,308444568
9000,Zepto Code Rush 2014,CF,FINISHED,1402673400,False,436,308962968
7200,Codeforces Round 252 (Div. 2),CF,FINISHED,1402241400,False,441,309394968
7200,Codeforces Round 251 (Div. 2),CF,FINISHED,1401895800,False,439,309740568
5400,Testing Round 10,CF,FINISHED,1401809400,False,440,309826968
7200,Codeforces Round 250 (Div. 1),CF,FINISHED,1401627600,False,438,310008768
7200,Codeforces Round 250 (Div. 2),CF,FINISHED,1401627600,False,437,310008768
7200,Codeforces Round 249 (Div. 2),CF,FINISHED,1401463800,False,435,310172568
7200,Codeforces Round 248 (Div. 1),CF,FINISHED,1400914800,False,434,310721568
7200,Codeforces Round 248 (Div. 2),CF,FINISHED,1400914800,False,433,310721568
7200,Codeforces Round 247 (Div. 2),CF,FINISHED,1400686200,False,431,310950168
7200,Codeforces Round 246 (Div. 2),CF,FINISHED,1400167800,False,432,311468568
7200,Codeforces Round 245 (Div. 1),CF,FINISHED,1399822800,False,429,311813568
7200,Codeforces Round 245 (Div. 2),CF,FINISHED,1399822800,False,430,311813568
7200,Codeforces Round 244 (Div. 2),CF,FINISHED,1399044600,False,427,312591768
7200,Codeforces Round 243 (Div. 1),CF,FINISHED,1398612600,False,425,313023768
7200,Codeforces Round 243 (Div. 2),CF,FINISHED,1398612600,False,426,313023768
7200,Codeforces Round 242 (Div. 2),CF,FINISHED,1398409200,False,424,313227168
7200,Coder-Strike 2014 - Finals,CF,FINISHED,1398169200,False,419,313467168
7200,"Coder-Strike 2014 - Finals (online edition, Div. 1)",CF,FINISHED,1398169140,False,420,313467228
7200,"Coder-Strike 2014 - Finals (online edition, Div. 2)",CF,FINISHED,1398168900,False,421,313467468
7200,Coder-Strike 2014 - Round 2,CF,FINISHED,1397977200,False,413,313659168
7200,Coder-Strike 2014 - Round 1,CF,FINISHED,1397837400,False,412,313798968
7200,RCC 2014 Warmup (Div. 1),CF,FINISHED,1397749200,False,418,313887168
7200,RCC 2014 Warmup (Div. 2),CF,FINISHED,1397749200,False,417,313887168
86400,Coder-Strike 2014 - Qualification Round,ICPC,FINISHED,1397505600,False,411,314130768
7200,Codeforces Round 241 (Div. 2),CF,FINISHED,1397376000,False,416,314260368
7200,Codeforces Round 240 (Div. 1),CF,FINISHED,1396798800,False,414,314837568
7200,Codeforces Round 240 (Div. 2),CF,FINISHED,1396798800,False,415,314837568
7200,April Fools Day Contest 2014,ICPC,FINISHED,1396366200,False,409,315270168
7200,Codeforces Round 239 (Div. 1),CF,FINISHED,1396162800,False,407,315473568
7200,Codeforces Round 239 (Div. 2),CF,FINISHED,1396162800,False,408,315473568
7200,Codeforces Round 238 (Div. 1),CF,FINISHED,1395502200,False,406,316134168
7200,Codeforces Round 238 (Div. 2),CF,FINISHED,1395502200,False,405,316134168
7200,Codeforces Round 237 (Div. 2),CF,FINISHED,1395243000,False,404,316393368
7200,Codeforces Round 236 (Div. 1),CF,FINISHED,1394983800,False,403,316652568
7200,Codeforces Round 236 (Div. 2),CF,FINISHED,1394983800,False,402,316652568
7200,Codeforces Round 235 (Div. 2),CF,FINISHED,1394465400,False,401,317170968
7200,Codeforces Round 234 (Div. 2),CF,FINISHED,1394033400,False,400,317602968
7200,Codeforces Round 233 (Div. 1),CF,FINISHED,1393687800,False,398,317948568
7200,Codeforces Round 233 (Div. 2),CF,FINISHED,1393687800,False,399,317948568
7200,Codeforces Round 232 (Div. 1),CF,FINISHED,1393428600,False,396,318207768
7200,Codeforces Round 232 (Div. 2),CF,FINISHED,1393428600,False,397,318207768
7200,Codeforces Round 231 (Div. 2),CF,FINISHED,1392910200,False,394,318726168
7200,Codeforces Round 230 (Div. 1),CF,FINISHED,1392728400,False,392,318907968
7200,Codeforces Round 230 (Div. 2),CF,FINISHED,1392728400,False,393,318907968
10800,Rockethon 2014,ICPC,FINISHED,1392573600,False,391,319062768
7200,Codeforces Round 229 (Div. 2),CF,FINISHED,1392132600,False,390,319503768
7500,Codeforces Round 228 (Div. 1),CF,FINISHED,1391442000,False,388,320194368
7500,Codeforces Round 228 (Div. 2),CF,FINISHED,1391442000,False,389,320194368
7800,Codeforces Round 227 (Div. 2),CF,FINISHED,1391095800,False,387,320540568
7200,Codeforces Round 226 (Div. 2),CF,FINISHED,1390577700,False,385,321058668
7200,Codeforces Round 225 (Div. 1),CF,FINISHED,1390231800,False,383,321404568
7200,Codeforces Round 225 (Div. 2),CF,FINISHED,1390231800,False,384,321404568
7200,Codeforces Round 224 (Div. 2),CF,FINISHED,1389972600,False,382,321663768
5400,Testing Round 9,CF,FINISHED,1389906900,False,386,321729468
7200,Codeforces Round 223 (Div. 1),CF,FINISHED,1389540600,False,380,322095768
7200,Codeforces Round 223 (Div. 2),CF,FINISHED,1389540600,False,381,322095768
7200,Good Bye 2013,CF,FINISHED,1388417400,False,379,323218968
7200,Codeforces Round 222 (Div. 1),CF,FINISHED,1388331000,False,377,323305368
7200,Codeforces Round 222 (Div. 2),CF,FINISHED,1388331000,False,378,323305368
7200,Codeforces Round 221 (Div. 1),CF,FINISHED,1387893600,False,375,323742768
7200,Codeforces Round 221 (Div. 2),CF,FINISHED,1387893600,False,376,323742768
7200,Codeforces Round 220 (Div. 2),CF,FINISHED,1387380600,False,374,324255768
7200,Codeforces Round 219 (Div. 1),CF,FINISHED,1386943200,False,372,324693168
7200,Codeforces Round 219 (Div. 2),CF,FINISHED,1386943200,False,373,324693168
7200,Codeforces Round 218 (Div. 2),CF,FINISHED,1386493200,False,371,325143168
7200,Codeforces Round 217 (Div. 2),CF,FINISHED,1386399600,False,370,325236768
7200,Codeforces Round 216 (Div. 2),CF,FINISHED,1385739000,False,369,325897368
7200,Codeforces Round 215 (Div. 1),CF,FINISHED,1385479800,False,367,326156568
7200,Codeforces Round 215 (Div. 2),CF,FINISHED,1385479800,False,368,326156568
7200,Codeforces Round 214 (Div. 2),CF,FINISHED,1385307000,False,366,326329368
7500,Codeforces Round 213 (Div. 1),CF,FINISHED,1384875000,False,364,326761368
7500,Codeforces Round 213 (Div. 2),CF,FINISHED,1384875000,False,365,326761368
7200,Codeforces Round 212 (Div. 2),CF,FINISHED,1384443000,False,362,327193368
7200,Codeforces Round 211 (Div. 2),CF,FINISHED,1384156800,False,363,327479568
7200,Codeforces Round 210 (Div. 1),CF,FINISHED,1384102800,False,360,327533568
7200,Codeforces Round 210 (Div. 2),CF,FINISHED,1384102800,False,361,327533568
7200,Codeforces Round 209 (Div. 2),CF,FINISHED,1383379200,False,359,328257168
7200,Codeforces Round 208 (Div. 2),CF,FINISHED,1382715000,False,358,328921368
7200,Codeforces Round 207 (Div. 1),CF,FINISHED,1381838400,False,356,329797968
7200,Codeforces Round 207 (Div. 2),CF,FINISHED,1381838400,False,357,329797968
7200,Codeforces Round 206 (Div. 1),CF,FINISHED,1381678200,False,354,329958168
7200,Codeforces Round 206 (Div. 2),CF,FINISHED,1381678200,False,355,329958168
7200,Codeforces Round 205 (Div. 2),CF,FINISHED,1381419000,False,353,330217368
7200,Codeforces Round 204 (Div. 1),CF,FINISHED,1380900600,False,351,330735768
7200,Codeforces Round 204 (Div. 2),CF,FINISHED,1380900600,False,352,330735768
7200,Codeforces Round 203 (Div. 2),CF,FINISHED,1380641400,False,350,330994968
7200,Codeforces Round 202 (Div. 1),CF,FINISHED,1380295800,False,348,331340568
7200,Codeforces Round 202 (Div. 2),CF,FINISHED,1380295800,False,349,331340568
7200,Codeforces Round 201 (Div. 1),CF,FINISHED,1379691000,False,346,331945368
7200,Codeforces Round 201 (Div. 2),CF,FINISHED,1379691000,False,347,331945368
7800,Codeforces Round 200 (Div. 1),CF,FINISHED,1379172600,False,343,332463768
7800,Codeforces Round 200 (Div. 2),CF,FINISHED,1379172600,False,344,332463769
7200,"Friday the 13th, Programmers Day",ICPC,FINISHED,1379086800,False,345,332549569
7200,Codeforces Round 199 (Div. 2),CF,FINISHED,1378540800,False,342,333095569
7200,Codeforces Round 198 (Div. 1),CF,FINISHED,1377876600,False,341,333759769
7200,Codeforces Round 198 (Div. 2),CF,FINISHED,1377876600,False,340,333759769
7200,Codeforces Round 197 (Div. 2),CF,FINISHED,1377531000,False,339,334105369
7200,Codeforces Round 196 (Div. 1),CF,FINISHED,1376668800,False,338,334967569
7200,Codeforces Round 196 (Div. 2),CF,FINISHED,1376668800,False,337,334967569
7200,Codeforces Round 195 (Div. 2),CF,FINISHED,1376062200,False,336,335574169
10800,MemSQL start[c]up Round 2,CF,FINISHED,1375549200,False,326,336087169
10800,MemSQL start[c]up Round 2 - online version,CF,FINISHED,1375549200,False,335,336087169
7200,Codeforces Round 194 (Div. 1),CF,FINISHED,1374913800,False,333,336722569
7200,Codeforces Round 194 (Div. 2),CF,FINISHED,1374913800,False,334,336722569
8100,Codeforces Round 193 (Div. 2),CF,FINISHED,1374679800,False,332,336956569
7200,Codeforces Round 192 (Div. 1),CF,FINISHED,1374327000,False,329,337309369
7200,Codeforces Round 192 (Div. 2),CF,FINISHED,1374327000,False,330,337309369
8100,ABBYY Cup 3.0 - Finals (online version),ICPC,FINISHED,1374075000,False,331,337561369
7200,ABBYY Cup 3.0 - Finals,ICPC,FINISHED,1374043200,False,324,337593169
7200,MemSQL start[c]up Round 1,CF,FINISHED,1373734800,False,325,337901569
3600,Testing Round 8,CF,FINISHED,1373662800,False,328,337973569
7200,Codeforces Round 191 (Div. 2),CF,FINISHED,1372941000,False,327,338695368
7200,Codeforces Round 190 (Div. 1),CF,FINISHED,1372433400,False,321,339202969
7200,Codeforces Round 190 (Div. 2),CF,FINISHED,1372433400,False,322,339202967
3600,Testing Round 7,CF,FINISHED,1372363200,False,323,339273169
7800,Codeforces Round 189 (Div. 1),CF,FINISHED,1371992400,False,319,339643969
7800,Codeforces Round 189 (Div. 2),CF,FINISHED,1371992400,False,320,339643969
7200,Codeforces Round 188 (Div. 1),CF,FINISHED,1371223800,False,317,340412569
7200,Codeforces Round 188 (Div. 2),CF,FINISHED,1371223800,False,318,340412569
14400,ABBYY Cup 3.0,ICPC,FINISHED,1371042000,False,316,340594369
7200,Codeforces Round 187 (Div. 1),CF,FINISHED,1370619000,False,314,341017369
7200,Codeforces Round 187 (Div. 2),CF,FINISHED,1370619000,False,315,341017369
7200,Codeforces Round 186 (Div. 2),CF,FINISHED,1369927800,False,313,341708569
7200,Codeforces Round 185 (Div. 1),CF,FINISHED,1369582200,False,311,342054169
7200,Codeforces Round 185 (Div. 2),CF,FINISHED,1369582200,False,312,342054169
7200,Codeforces Round 184 (Div. 2),CF,FINISHED,1368968400,False,305,342667969
9000,"Croc Champ 2013 - Finals (online version, Div. 1)",CF,FINISHED,1368803400,False,309,342832969
9000,Croc Champ 2013 - Finals,CF,FINISHED,1368784800,False,308,342851569
7200,Codeforces Round 183 (Div. 1),CF,FINISHED,1368363600,False,303,343272769
7200,Codeforces Round 183 (Div. 2),CF,FINISHED,1368363600,False,304,343272769
6000,Testing Round 6,CF,FINISHED,1368302400,False,306,343333969
7200,Codeforces Round 182 (Div. 1),CF,FINISHED,1367769900,False,301,343866467
7200,Codeforces Round 182 (Div. 2),CF,FINISHED,1367769900,False,302,343866469
7200,Codeforces Round 181 (Div. 2),CF,FINISHED,1366903800,False,300,344732569
7800,Croc Champ 2013 - Round 2,CF,FINISHED,1366644900,False,293,344991469
7800,Croc Champ 2013 - Round 2 (Div. 2 Edition),CF,FINISHED,1366644600,False,299,344991769
7200,Codeforces Round 180 (Div. 1),CF,FINISHED,1366385400,False,297,345250969
7200,Codeforces Round 180 (Div. 2),CF,FINISHED,1366385400,False,298,345250969
7200,Croc Champ 2013 - Round 1,CF,FINISHED,1366040100,False,292,345596269
172800,Croc Champ 2013 - Qualification Round,CF,FINISHED,1365796800,False,291,345839569
7200,Codeforces Round 179 (Div. 1),CF,FINISHED,1365694200,False,295,345942169
7200,Codeforces Round 179 (Div. 2),CF,FINISHED,1365694200,False,296,345942169
7200,Codeforces Round 178 (Div. 2),CF,FINISHED,1365348600,False,294,346287769
7200,Codeforces Round 177 (Div. 1),CF,FINISHED,1364916600,False,288,346719769
7200,Codeforces Round 177 (Div. 2),CF,FINISHED,1364916600,False,289,346719769
7200,April Fools Day Contest 2013,ICPC,FINISHED,1364830200,False,290,346806169
7200,Codeforces Round 176 (Div. 1),CF,FINISHED,1364025600,False,286,347610769
7200,Codeforces Round 176 (Div. 2),CF,FINISHED,1364025600,False,287,347610769
7200,Codeforces Round 175 (Div. 2),CF,FINISHED,1363879800,False,285,347756569
7500,Codeforces Round 174 (Div. 1),CF,FINISHED,1363534200,False,283,348102169
7500,Codeforces Round 174 (Div. 2),CF,FINISHED,1363534200,False,284,348102169
7200,Codeforces Round 173 (Div. 2),CF,FINISHED,1363188600,False,282,348447769
7200,Codeforces Round 172 (Div. 1),CF,FINISHED,1362929400,False,280,348706969
7200,Codeforces Round 172 (Div. 2),CF,FINISHED,1362929400,False,281,348706969
7200,Codeforces Round 171 (Div. 2),CF,FINISHED,1362411000,False,279,349225369
7200,Codeforces Round 170 (Div. 1),CF,FINISHED,1362065400,False,277,349570969
7200,Codeforces Round 170 (Div. 2),CF,FINISHED,1362065400,False,278,349570969
7200,Codeforces Round 169 (Div. 2),CF,FINISHED,1361719800,False,276,349916569
7200,Codeforces Round 168 (Div. 1),CF,FINISHED,1361374200,False,274,350262169
7200,Codeforces Round 168 (Div. 2),CF,FINISHED,1361374200,False,275,350262169
7200,Codeforces Round 167 (Div. 1),CF,FINISHED,1360769400,False,273,350866969
7200,Codeforces Round 167 (Div. 2),CF,FINISHED,1360769400,False,272,350866969
7200,Codeforces Round 166 (Div. 2),CF,FINISHED,1360596600,False,271,351039769
7200,Codeforces Round 165 (Div. 1),CF,FINISHED,1359732600,False,269,351903769
7200,Codeforces Round 165 (Div. 2),CF,FINISHED,1359732600,False,270,351903769
7200,Codeforces Round 164 (Div. 2),CF,FINISHED,1359387000,False,268,352249369
7200,Codeforces Round 163 (Div. 2),CF,FINISHED,1358868600,False,266,352767769
7200,Codeforces Round 162 (Div. 1),CF,FINISHED,1358686800,False,264,352949569
7200,Codeforces Round 162 (Div. 2),CF,FINISHED,1358686800,False,265,352949569
7200,Codeforces Round 161 (Div. 2),CF,FINISHED,1358350200,False,263,353286169
7200,Codeforces Round 160 (Div. 1),CF,FINISHED,1358091000,False,261,353545369
7200,Codeforces Round 160 (Div. 2),CF,FINISHED,1358091000,False,262,353545369
6300,Codeforces Testing Round 5,CF,FINISHED,1358002800,False,267,353633569
7200,Codeforces Round 159 (Div. 2),CF,FINISHED,1357659000,False,257,353977369
7200,Codeforces Round 158 (Div. 2),CF,FINISHED,1356622500,False,260,355013869
7200,Codeforces Round 157 (Div. 1),CF,FINISHED,1356190200,False,258,355446169
7200,Codeforces Round 157 (Div. 2),CF,FINISHED,1356190200,False,259,355446167
7200,Codeforces Round 156 (Div. 1),CF,FINISHED,1355671800,False,256,355964569
7200,Codeforces Round 156 (Div. 2),CF,FINISHED,1355671800,False,255,355964569
7200,Codeforces Round 155 (Div. 2),CF,FINISHED,1355047200,False,254,356589169
7200,Codeforces Round 154 (Div. 2),CF,FINISHED,1354960800,False,253,356675568
7200,Codeforces Round 153 (Div. 1),CF,FINISHED,1354807800,False,251,356828569
7200,Codeforces Round 153 (Div. 2),CF,FINISHED,1354807800,False,252,356828569
7200,"CROC-MBTU 2012, Final Round (Online version, Div. 2)",CF,FINISHED,1353938400,False,250,357697969
7200,"CROC-MBTU 2012, Final Round",CF,FINISHED,1353927300,False,247,357709069
8100,Codeforces Round 152 (Div. 1),CF,FINISHED,1353857400,False,249,357778969
8100,Codeforces Round 152 (Div. 2),CF,FINISHED,1353857400,False,248,357778969
7200,Codeforces Round 151 (Div. 2),CF,FINISHED,1353511800,False,246,358124569
7800,"CROC-MBTU 2012, Elimination Round (ACM-ICPC)",ICPC,FINISHED,1353339000,False,245,358297369
7800,Codeforces Round 150 (Div. 1),CF,FINISHED,1353079800,False,243,358556569
7800,Codeforces Round 150 (Div. 2),CF,FINISHED,1353079800,False,244,358556569
7200,Codeforces Round 149 (Div. 2),CF,FINISHED,1352647800,False,242,358988569
7200,Codeforces Round 148 (Div. 1),CF,FINISHED,1352044800,False,238,359591569
7200,Codeforces Round 148 (Div. 2),CF,FINISHED,1352044800,False,239,359591569
10800,"Bayan 2012-2013 Elimination Round (ACM ICPC Rules, English statements)",ICPC,FINISHED,1351783800,False,241,359852569
7200,Codeforces Round 147 (Div. 2),CF,FINISHED,1351179000,False,237,360457369
7200,Codeforces Round 146 (Div. 1),CF,FINISHED,1350803400,False,235,360832969
7200,Codeforces Round 146 (Div. 2),CF,FINISHED,1350803400,False,236,360832967
7200,"Codeforces Round 145 (Div. 1, ACM-ICPC Rules)",ICPC,FINISHED,1350370800,False,240,361265569
12600,"Codeforces Round 145 (Div. 2, ACM-ICPC Rules)",ICPC,FINISHED,1350370800,False,234,361265569
7200,Codeforces Round 144 (Div. 1),CF,FINISHED,1349969400,False,232,361666969
7200,Codeforces Round 144 (Div. 2),CF,FINISHED,1349969400,False,233,361666969
7200,Codeforces Round 143 (Div. 2),CF,FINISHED,1349623800,False,231,362012569
7500,Codeforces Round 142 (Div. 1),CF,FINISHED,1349105400,False,229,362530969
7500,Codeforces Round 142 (Div. 2),CF,FINISHED,1349105400,False,230,362530969
7200,Codeforces Round 141 (Div. 2),CF,FINISHED,1348759800,False,228,362876569
7200,Codeforces Round 140 (Div. 1),CF,FINISHED,1348500600,False,226,363135769
7200,Codeforces Round 140 (Div. 2),CF,FINISHED,1348500600,False,227,363135769
7200,Codeforces Round 139 (Div. 2),CF,FINISHED,1348069500,False,225,363566869
7200,Codeforces Round 138 (Div. 1),CF,FINISHED,1347809400,False,223,363826968
7200,Codeforces Round 138 (Div. 2),CF,FINISHED,1347809400,False,224,363826969
7200,Codeforces Round 137 (Div. 2),CF,FINISHED,1347291900,False,222,364344469
7200,Codeforces Round 136 (Div. 1),CF,FINISHED,1346427000,False,220,365209369
7200,Codeforces Round 136 (Div. 2),CF,FINISHED,1346427000,False,221,365209369
7200,Codeforces Round 135 (Div. 2),CF,FINISHED,1346081400,False,219,365554969
7200,Codeforces Round 134 (Div. 1),CF,FINISHED,1345273500,False,217,366362869
7200,Codeforces Round 134 (Div. 2),CF,FINISHED,1345273500,False,218,366362869
7200,Codeforces Round 133 (Div. 2),CF,FINISHED,1344958200,False,216,366678169
7200,Codeforces Round 132 (Div. 2),CF,FINISHED,1344267000,False,215,367369369
7200,Codeforces Round 131 (Div. 1),CF,FINISHED,1343662200,False,213,367974169
